RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
82188,55336,MN,Hutchinson,McLeod,Glencoe,8894,156503,0.005325231,0.008077347,0.052687159,0.054851735,0.016002337,2018-03,2018-Q1,156503,0,2018-03
85590,62626,IL,St. Louis,Macoupin,Carlinville,8895,76600,-0.000430624,0.004208236,0.033096863,0.025355358,0.005764806,2018-01,2018-Q1,76642,-0.000548002,2018-01
78921,48039,MI,Detroit,Saint Clair,Marine City,8896,97851,0.006676817,-0.031370026,-0.044526467,0.128700665,-0.00264876,2004-12,2004-Q4,127988,-0.235467388,1999-04
96956,92624,CA,Los Angeles-Long Beach-Anaheim,Orange,San Clemente,8897,933951,-0.014898595,-0.028410598,0.044552385,0.088736662,0.03048044,2017-12,2017-Q4,961261,-0.028410598,2017-11
70166,28722,NC,,Polk,Columbus,8898,215884,0.000477336,0.006607077,0.076803368,0.053594455,0.007089071,2018-03,2018-Q1,215884,0,2018-03
94889,85307,AZ,Phoenix,Maricopa,Glendale,8899,200823,0.007015204,0.027721769,0.11594372,0.104094907,0.006305716,2006-04,2006-Q2,253973,-0.209274214,2005-05
84305,60042,IL,Chicago,McHenry,Island Lake,8900,165489,0.010854427,0.021612712,0.045618536,0.085989935,-0.012867368,2006-10,2006-Q4,207092,-0.200891391,2002-06
87058,66043,KS,Kansas City,Leavenworth,Lansing,8901,176266,-0.000986171,-0.001461558,0.025553603,0.030137706,0.012573374,2005-06,2005-Q2,212953,-0.172277451,2004-10
60255,06339,CT,New London,New London,Ledyard,8902,221116,-0.003047901,-0.005943229,0.000570162,0.026257396,-0.010480563,2006-03,2006-Q1,278881,-0.207131357,2004-04
63020,13214,NY,Syracuse,Onondaga,De Witt,8903,156844,0.003198076,-0.000471584,0.045271274,0.02328181,0.008023912,2017-09,2017-Q3,158834,-0.012528804,2017-08
58844,02653,MA,Cape Cod,Barnstable,Orleans,8904,607401,0.002343308,0.00465774,0.025493795,0.033599708,0.010190342,2005-07,2005-Q3,632631,-0.039881068,2004-12
59743,04963,ME,Augusta,Kennebec, Oakland,8905,135321,0.002816046,0.001806377,0.009835601,0.010045956,0.004815447,2015-08,2015-Q3,140389,-0.036099694,2014-12
72551,33332,FL,Miami-Fort Lauderdale,Broward,Weston,8906,583833,-0.000119883,0.013646473,0.057310295,0.061393293,0.014835664,2006-01,2006-Q1,695114,-0.160090287,2005-04
68029,24175,VA,Roanoke,Botetourt,Troutville,8907,196417,0.004526113,0.007168532,0.038682827,0.021453252,0.001677138,2007-04,2007-Q2,197135,-0.003642174,2007-03
79344,48734,MI,Saginaw,Saginaw,Frankenmuth,8908,184344,0.014579378,0.039242768,0.074509941,0.052435206,0.024993764,2018-03,2018-Q1,184344,0,2018-03
69323,27371,NC,,Montgomery,Troy,8909,91765,0.004422018,0.004400031,0.05225438,0.035977077,-0.002987427,2007-04,2007-Q2,99968,-0.082056258,2006-03
89359,72081,AR,Searcy,White,Judsonia,8910,79662,0.001810911,0.003413485,0.022618742,0.019964175,0.013832072,2018-03,2018-Q1,79662,0,2018-03
74305,37331,TN,Athens,McMinn,Etowah,8911,80375,0.000124432,0.002657119,0.025295949,0.038449663,0.007444978,2018-03,2018-Q1,80375,0,2018-03
76549,43146,OH,Columbus,Pickaway,Orient,8912,189709,0.000421876,0.010331844,0.05227279,0.061034297,0.016607218,2018-03,2018-Q1,189709,0,2018-03
58439,01590,MA,Worcester,Worcester,Sutton,8913,369793,0.003016158,0.005711286,0.067457797,0.052784515,0.016016797,2005-08,2005-Q3,385231,-0.040074657,2005-01
79027,48165,MI,Detroit,Oakland,New Hudson,8914,297513,0.007473604,0.025963501,0.112268817,0.105742308,0.032630737,2018-03,2018-Q1,297513,0,2018-03
94673,84738,UT,St. George,Washington,Ivins,8915,292888,0.010700963,0.038668861,0.118764229,0.058483775,0.002635028,2006-11,2006-Q4,306443,-0.044233348,2006-08
63619,14589,NY,Rochester,Wayne,Williamson,8916,125620,-0.000254672,0.005024322,0.026734996,0.025180624,0.012753313,2018-02,2018-Q1,125652,-0.000254672,2018-02
60697,07504,NJ,New York,Passaic,Paterson,8917,260712,0.005922593,0.038672536,0.143328261,0.088924942,-0.020657137,2007-01,2007-Q1,386492,-0.325440113,2004-10
69942,28429,NC,Wilmington,New Hanover,Castle Hayne,8918,154597,0.004261373,0.019453072,0.042278495,0.035872918,0.001356141,2007-06,2007-Q2,156848,-0.014351474,2007-04
84325,60069,IL,Chicago,Lake,Lincolnshire,8919,447723,0.010907851,0.029984656,0.000733133,0.031712576,-0.013290907,2007-04,2007-Q2,560708,-0.20150417,2003-08
86945,65712,MO,,Lawrence,Mount Vernon,8920,101617,0.00345621,0.016861466,0.069359965,0.038724079,0.002753386,2018-03,2018-Q1,101617,0,2018-03
89775,72837,AR,Russellville,Pope,Dover,8921,100881,0.005031083,0.026256358,0.069663136,0.0380142,0.005952564,2018-03,2018-Q1,100881,0,2018-03
74553,37916,TN,Knoxville,Knox,Knoxville,8922,184546,0.008376454,0.027848017,0.140038424,0.055087416,0.025628517,2018-03,2018-Q1,184546,0,2018-03
60813,07823,NJ,Allentown,Warren,Belvidere,8923,201432,0.005967928,0.008804351,0.051287806,0.011852108,-0.028425968,2006-07,2006-Q3,285777,-0.295142716,2003-03
77077,44230,OH,Wooster,Wayne,Doylestown,8924,145974,-0.001730187,0.007085348,0.004604109,0.029090283,0.004719686,2017-09,2017-Q3,146785,-0.005525088,2017-09
81896,54801,WI,,Washburn,Spooner,8925,125564,-0.002018789,-0.001979128,0.027049576,0.007003426,-0.017144114,2006-02,2006-Q1,165677,-0.242115683,2002-04
59354,04084,ME,Portland,Cumberland,Standish,8926,250987,0.003526519,0.013622008,0.092868122,0.045035058,0.016750786,2018-03,2018-Q1,250987,0,2018-03
60435,06779,CT,Torrington,Litchfield,Watertown,8927,171217,-0.009636575,-0.028385134,-0.027822414,0.011136041,-0.021497788,2006-03,2006-Q1,235370,-0.272562349,2003-03
63820,14903,NY,Elmira,Chemung, Elmira,8928,89628,0.000893376,0.005158801,0.037853611,0.010104177,0.014688403,2018-03,2018-Q1,89628,0,2018-03
60881,07945,NJ,New York,Morris,Mendham,8929,712334,0.001660683,0.007286678,0.042292554,0.025750031,-0.004278655,2006-04,2006-Q2,832955,-0.144810944,2004-08
69841,28305,NC,Fayetteville,Cumberland,Fayetteville,8930,135253,0.016634095,0.03219775,0.006908617,0.012746586,0.003117418,2009-11,2009-Q4,150491,-0.101255225,2008-11
62910,13035,NY,Syracuse,Madison, Cazenovia,8931,223159,-0.000801476,0.008897288,0.050555503,0.024342365,0.01117684,2018-02,2018-Q1,223338,-0.000801476,2018-02
60968,08078,NJ,Philadelphia,Camden,Runnemede,8932,143491,0.004663049,-0.00341707,0.076088342,0.008572029,-0.024406914,2007-09,2007-Q3,186148,-0.22915637,2004-07
99816,98465,WA,Seattle,Pierce,Tacoma,8933,335110,0.01104239,0.04371903,0.136124004,0.107837559,0.020740161,2018-03,2018-Q1,335110,0,2018-03
65662,18954,PA,Philadelphia,Bucks,Richboro,8934,429728,0.002367551,0.004567833,0.004194582,0.025829929,0.000524632,2006-07,2006-Q3,447983,-0.040749314,2005-05
71513,31329,GA,Savannah,Effingham,Springfield,8935,131796,0.00157308,0.007345129,-8.34554E-05,0.035120725,-0.005281965,2007-02,2007-Q1,143196,-0.079611162,2006-03
95114,85937,AZ,Show Low,Navajo,Snowflake,8936,158646,0.007378527,0.021052293,0.091648489,0.07959196,-0.004450807,2007-06,2007-Q2,177264,-0.105029786,2006-08
91525,76655,TX,Waco,McLennan,Lorena,8937,200289,0.007034039,0.029054533,0.028726836,0.060382283,0.036678026,2018-03,2018-Q1,200289,0,2018-03
90743,75167,TX,Dallas-Fort Worth,Ellis,Waxahachie,8938,280733,0.012190285,0.041916723,0.125222954,0.093869232,0.034006191,2018-03,2018-Q1,280733,0,2018-03
99344,97523,OR,Grants Pass,Josephine,Cave Junction,8939,201780,-0.00077747,-0.00485784,0.141031441,0.084660516,0.009053774,2017-12,2017-Q4,202765,-0.00485784,2017-11
99389,97707,OR,Bend,Deschutes,Bend,8940,301318,0.003015858,0.010320547,0.080031542,0.094014711,0.006623641,2006-04,2006-Q2,325302,-0.073728412,2005-12
65423,18330,PA,East Stroudsburg,Monroe,Effort,8941,154834,0.001980224,0.005925079,0.078494062,0.023817246,-0.028132454,2007-08,2007-Q3,209364,-0.260455475,2004-04
62269,11797,NY,New York,Nassau,Woodbury,8942,950288,0.008511379,0.02055856,0.077083326,0.031583394,0.00393235,2006-02,2006-Q1,1084407,-0.123679578,2005-05
87090,66085,KS,Kansas City,Johnson,Overland Park,8943,399670,0.002236834,0.001573769,0.033853015,0.045984586,0.020485529,2018-03,2018-Q1,399670,0,2018-03
64433,16055,PA,Pittsburgh,Butler,Buffalo,8944,196619,-0.003209093,-0.037318658,-0.090038598,0.013884343,0.018847454,2017-05,2017-Q2,217736,-0.096984422,2015-05
65018,17316,PA,Gettysburg,Adams,Reading,8945,188902,-0.001506446,-0.000909697,-0.016918809,0.026162821,-0.013568723,2007-11,2007-Q4,219044,-0.137607056,2005-04
98207,95446,CA,Santa Rosa,Sonoma,Guerneville,8946,462743,0.00781216,0.031952544,0.110457052,0.135316976,0.040821482,2018-03,2018-Q1,462743,0,2018-03
61985,11023,NY,New York,Nassau,Great Neck,8947,1215050,0.011418992,0.045880862,0.185078188,0.081113974,0.029853985,2018-03,2018-Q1,1215050,0,2018-03
84126,59635,MT,Helena,Lewis and Clark,East Helena,8948,205608,0.001671011,0.010289218,0.029233911,0.045834694,0.027161147,2018-03,2018-Q1,205608,0,2018-03
78071,46278,IN,Indianapolis,Marion,Indianapolis,8949,265219,0.022818952,0.058361333,0.063901737,0.050418898,0.009710748,2018-03,2018-Q1,265219,0,2018-03
63443,14141,NY,Buffalo,Erie,Concord,8950,145008,0.003883777,0.022414316,0.112382823,0.048166079,0.020396187,2018-03,2018-Q1,145008,0,2018-03
71907,32266,FL,Jacksonville,Duval,Neptune Beach,8951,416949,0.009195208,0.042124995,0.112855183,0.106223933,0.020889753,2018-03,2018-Q1,416949,0,2018-03
94094,83274,ID,Blackfoot,Bingham,Shelley,8952,184109,-0.018959114,-0.031627061,0.052833533,0.071521263,0.018984796,2018-01,2018-Q1,190670,-0.034410238,2017-11
91555,76704,TX,Waco,McLennan,Waco,8953,61696,-0.009726815,-0.000307867,0.099436881,0.03788664,0.034157691,2018-01,2018-Q1,62536,-0.013432263,2017-12
71692,31808,GA,Columbus,Muscogee,Columbus,8954,221038,0.000996296,0.004864344,0.072500194,0.026138497,-0.005960338,2007-04,2007-Q2,237035,-0.067487924,2006-01
58825,02633,MA,Cape Cod,Barnstable,Chatham,8955,650644,0.007032967,0.017036475,0.057959444,0.034397158,0.011865477,2006-11,2006-Q4,654532,-0.005940122,2006-10
95211,86440,AZ,Lake Havasu City,Mohave,Mohave Valley,8956,164904,0.001244695,0.014438013,0.098598305,0.09636524,-0.009266288,2006-06,2006-Q2,231455,-0.287533214,2005-05
69578,27882,NC,Rocky Mount,Nash,Spring Hope,8957,99361,0.041214319,0.109447403,0.101673116,0.04232944,0.004030099,2018-03,2018-Q1,99361,0,2018-03
82383,55616,MN,,Lake,Two Harbors,8958,192347,-0.002002771,-0.000831139,0.035264673,0.042514225,0.009878408,2018-01,2018-Q1,192921,-0.002975311,2017-12
78342,46923,IN,Lafayette-West Lafayette,Carroll,Delphi,8959,100253,0.002179237,0.019546227,0.108919762,0.052289584,0.005915504,2018-03,2018-Q1,100253,0,2018-03
65765,19095,PA,Philadelphia,Montgomery,Abington,8960,293534,0.005918295,0.029402069,0.049085061,0.036754142,-0.005554914,2006-03,2006-Q1,334275,-0.121878693,2004-07
72118,32626,FL,,Levy,Manattee Road,8961,97301,-0.00077021,-0.062935783,-0.00222523,0.033876331,-0.025551652,2006-09,2006-Q3,145700,-0.332182567,2004-12
81993,54944,WI,Appleton,Outagamie,Hortonville,8962,201543,0.003765184,0.033564447,0.097710822,0.054504658,0.029335409,2018-03,2018-Q1,201543,0,2018-03
66093,19939,DE,Salisbury,Sussex,Dagsboro,8963,253897,0.00854032,0.027049877,0.084988184,0.043943454,0.001010728,2006-02,2006-Q1,296652,-0.144125103,2004-12
76739,43543,OH,,Williams,Montpelier,8964,75659,-0.00104307,-0.000647224,0.030888925,0.026575379,-0.000159788,2006-08,2006-Q3,80640,-0.061768353,2005-06
98485,95932,CA,,Colusa,Colusa,8965,207220,0.005980931,0.020979297,0.069318375,0.090481027,-0.001369324,2006-06,2006-Q2,289033,-0.283057644,2004-12
97289,93463,CA,Santa Maria-Santa Barbara,Santa Barbara,Solvang,8966,743031,-0.000532668,0.003218807,0.035241321,0.055318557,0.011031644,2005-06,2005-Q2,909956,-0.183442936,2004-05
70335,29148,SC,,Clarendon,Summerton,8967,138170,-0.000455752,0.003391357,0.0387316,0.050265583,0.021997063,2018-02,2018-Q1,138233,-0.000455752,2018-02
74937,38651,MS,Memphis,DeSoto,Nesbit,8968,205500,-0.00261601,-0.002223754,0.055773617,0.024019823,0.004711554,2017-11,2017-Q4,207281,-0.008592201,2017-10
96573,91978,CA,San Diego,San Diego,Spring Valley,8969,519490,0.01045879,0.034090819,0.093672368,0.080335817,0.02282957,2005-05,2005-Q2,530959,-0.021600538,2004-11
61836,10523,NY,New York,Westchester,Elmsford,8970,410346,0.001295707,0.001178443,0.010268973,0.024388994,-0.018690684,2006-05,2006-Q2,517525,-0.207099174,2004-03
62264,11792,NY,New York,Suffolk,Wading River,8971,400250,-0.001309962,0.006467544,0.048315493,0.040784086,-0.010403896,2006-06,2006-Q2,505050,-0.207504208,2003-12
58839,02648,MA,Cape Cod,Barnstable,Barnstable,8972,363153,0.002916346,0.010006814,0.06058252,0.052487693,0.014691408,2005-04,2005-Q2,379968,-0.044253727,2004-10
67400,22812,VA,Harrisonburg,Rockingham,Bridgewater,8973,220350,0.003127518,-0.00678371,0.014418695,0.026622662,0.003874351,2006-07,2006-Q3,225761,-0.023967824,2006-03
79156,48356,MI,Detroit,Oakland,Highland,8974,226449,0.011194863,0.024943649,0.095591971,0.087742373,0.03000142,2018-03,2018-Q1,226449,0,2018-03
60955,08065,NJ,Philadelphia,Burlington,Palmyra,8975,151967,0.003877659,0.021462083,0.112765163,0.017522562,-0.022320288,2006-06,2006-Q2,205756,-0.261421295,2004-01
60753,07676,NJ,New York,Bergen,Washington,8976,491813,-0.00926049,-0.01294299,0.025494906,0.019944223,-0.004439544,2006-07,2006-Q3,573779,-0.14285291,2004-06
90025,73446,OK,,Marshall,Madill,8977,61814,-0.003803384,0.011950756,0.034457368,0.029869851,0.01604272,2018-02,2018-Q1,62050,-0.003803384,2018-02
62228,11752,NY,New York,Suffolk, Islip,8978,336431,-0.003807922,-0.004152927,0.080090791,0.026137151,-0.008848055,2006-12,2006-Q4,416493,-0.192228921,2004-04
82091,55079,MN,Minneapolis-St Paul,Chisago,Stacy,8979,251499,0.002871054,0.005292295,0.059581137,0.08074861,0.018815039,2018-03,2018-Q1,251499,0,2018-03
399679,93723,CA,Fresno,Fresno,Fresno,8980,323440,0.005887164,0.027596154,0.05412734,0.064347652,0.011129348,2006-05,2006-Q2,372749,-0.132284728,2005-05
74139,37058,TN,,Stewart,Dover,8981,120015,0.008148179,0.041706449,0.175315582,0.069233961,0.02984607,2018-03,2018-Q1,120015,0,2018-03
59928,05488,VT,Burlington,Franklin, Swanton,8982,194185,0.004656336,0.012276495,0.006020008,0.019641205,0.007294092,2018-03,2018-Q1,194185,0,2018-03
81167,53040,WI,Milwaukee,Washington, Kewaskum,8983,209584,0.003351142,0.016297891,0.056861044,0.056312674,0.012305251,2018-03,2018-Q1,209584,0,2018-03
60709,07524,NJ,New York,Passaic,Paterson,8984,228769,0.014906237,0.058694224,0.162166556,0.097124234,-0.037114396,2007-02,2007-Q1,346416,-0.339611912,2004-07
90362,74346,OK,,Delaware,Jay,8985,66077,-0.001963539,-0.006196514,0.028515838,0.029554598,0.012939906,2017-11,2017-Q4,66754,-0.010141714,2017-10
85200,61856,IL,Champaign-Urbana,Piatt,Monticello,8986,164701,-0.001933099,0.000704803,0.063074053,0.022340501,0.017876879,2018-01,2018-Q1,165292,-0.003575491,2018-01
99111,97146,OR,Astoria,Clatsop,Warrenton,8987,256337,-0.003494845,-0.008969407,0.020072187,0.056728943,0.004812548,2007-06,2007-Q2,258869,-0.009781009,2007-05
95512,88008,NM,Las Cruces,Dona Ana,Santa Teresa,8988,190441,0.020288877,0.064219414,0.093583471,0.024018873,0.004461112,2008-09,2008-Q3,194903,-0.022893439,2008-06
58580,02025,MA,Boston,Norfolk,Cohasset,8989,808760,0.00918141,0.021911276,0.052412418,0.042704992,0.021318389,2018-03,2018-Q1,808760,0,2018-03
92582,78648,TX,Austin,Caldwell,Luling,8990,104519,-0.002576606,-0.002462372,0.060041177,0.068349559,0.034103993,2018-01,2018-Q1,105109,-0.005613221,2017-12
77078,44231,OH,Akron,Portage,Garrettsville,8991,152372,-0.006170182,-0.00527484,0.046446305,0.038185411,0.016789866,2018-01,2018-Q1,153518,-0.007464923,2017-10
93481,80615,CO,Greeley,Weld,Eaton,8992,310197,0.000842109,0.011032815,0.069630074,0.090423033,0.049337378,2018-03,2018-Q1,310197,0,2018-03
93408,80461,CO,,Lake,Leadville,8993,214759,-0.00093041,-0.003554112,0.048996718,0.12769256,0.028709434,2017-12,2017-Q4,215525,-0.003554112,2017-11
94091,83263,ID,Logan,Franklin,Preston,8994,210205,0.002570755,0.01603774,0.07671543,0.067455591,0.020786666,2018-03,2018-Q1,210205,0,2018-03
58599,02054,MA,Boston,Norfolk,Millis,8995,401422,-0.000522867,0.009892073,0.071390062,0.053801717,0.021710538,2018-02,2018-Q1,401632,-0.000522867,2018-02
79186,48413,MI,,Huron,Bad Axe,8996,91076,-0.002966709,0.002101557,0.070223267,0.050257476,-7.02438E-05,2005-11,2005-Q4,141738,-0.357434139,
59276,03894,NH,,Carroll, Wolfeboro,8997,332212,0.002873876,0.021106825,0.143968898,0.044518406,0.004556911,2005-09,2005-Q3,349097,-0.048367646,2005-04
82301,55454,MN,Minneapolis-St Paul,Hennepin,Minneapolis,8998,159154,-0.002800734,-0.012937236,0.00808219,0.090259789,0.007421187,2006-04,2006-Q2,178092,-0.106338297,2004-11
98199,95436,CA,Santa Rosa,Sonoma,Forestville,8999,540497,0.010493864,0.038630345,0.13547643,0.104965391,0.030918919,2018-03,2018-Q1,540497,0,2018-03
79221,48455,MI,Detroit,Lapeer,Metamora,9000,241530,0.000837035,-0.003223131,0.011707542,0.066404838,0.013679285,2005-08,2005-Q3,280823,-0.139920875,2003-03
67311,22560,VA,,Essex,Tappahannock,9001,171199,-0.011598771,-0.020572671,-0.000583775,0.019943713,-0.02315242,2008-01,2008-Q1,222234,-0.229645329,2006-03
94357,83860,ID,Sandpoint,Bonner,Sagle,9002,352885,-0.008585693,-0.016022039,0.007330504,0.050577137,-0.012438229,2008-01,2008-Q1,407033,-0.133030983,
96021,90040,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Commerce,9003,439743,0.005625647,0.02090598,0.103969332,0.09137571,0.009495392,2007-04,2007-Q2,454775,-0.033053708,2006-04
68610,25430,WV,Washington,Jefferson,Kearneysville,9004,199000,0.003155655,0.000477615,0.076647568,0.009855686,-0.002287047,2005-12,2005-Q4,251154,-0.207657453,
91881,77371,TX,,San Jacinto,Shepherd,9005,95235,0.000798663,0.002442028,0.061445353,0.066632173,0.028484403,2018-03,2018-Q1,95235,0,2018-03
67751,23507,VA,Virginia Beach,Norfolk City,Norfolk,9006,382246,0.005278259,0.017607659,0.052743772,0.039557888,0.002385238,2005-12,2005-Q4,431568,-0.114285582,2005-02
71182,30535,GA,Cornelia,Habersham,Demorest,9007,136327,0.012431955,0.020694354,0.083335982,0.065005276,0.002552206,2007-04,2007-Q2,139482,-0.022619406,2007-02
71791,32112,FL,Palatka,Putnam,Crescent City,9008,83916,0.004669205,0.005909641,0.093325342,0.041897662,-0.026481026,2007-01,2007-Q1,141656,-0.407607161,2005-01
73272,35031,AL,Birmingham,Blount,Blountsville,9009,104523,-0.003023655,0.000631839,0.039440317,0.023390173,-0.001236255,2007-04,2007-Q2,107186,-0.024844663,2006-05
99270,97423,OR,Coos Bay,Coos,Coquille,9010,170397,0.00879156,0.024623877,0.059728968,0.059095834,0.004439933,2007-04,2007-Q2,172310,-0.011102083,2006-05
79772,49460,MI,Grand Rapids,Ottawa,West Olive,9011,265193,0.001359347,0.005219547,0.038128345,0.070916785,0.0241957,2018-03,2018-Q1,265193,0,2018-03
70051,28586,NC,New Bern,Craven,Vanceboro,9012,85122,0.022228627,0.020990261,-0.026030642,0.029669227,0.007849474,2006-12,2006-Q4,89704,-0.051079105,2006-04
79723,49404,MI,Grand Rapids,Ottawa,Coopersville,9013,171072,0.001727399,0.014349074,0.083728738,0.072986392,0.021712545,2018-03,2018-Q1,171072,0,2018-03
71490,31302,GA,Savannah,Effingham,Bloomingdale,9014,148881,0.001089303,0.007457081,0.060036027,0.056461886,0.007975249,2007-04,2007-Q2,158369,-0.059910715,2006-02
76837,43764,OH,Columbus,Perry,New Lexington,9015,83725,-0.001038038,0.000992324,0.013988131,0.035253315,0.00906949,2018-02,2018-Q1,83812,-0.001038038,2018-01
80901,52233,IA,Cedar Rapids,Linn,Hiawatha,9016,149342,0.008508799,0.035242413,0.061595001,0.023778335,0.014070108,2018-03,2018-Q1,149342,0,2018-03
82161,55308,MN,Minneapolis-St Paul,Sherburne,Becker,9017,243529,0.005329469,0.024544059,0.053604108,0.08361568,0.023258065,2018-03,2018-Q1,243529,0,2018-03
63339,13856,NY,,Delaware, Walton,9018,112580,0.000133256,0.008248327,0.041472011,0.02745125,-0.004685113,2008-02,2008-Q1,118247,-0.047925106,2005-12
70209,28768,NC,Brevard,Transylvania,Pisgah Forest,9019,221291,-0.000614198,0.006119712,0.085494109,0.049152172,0.011546538,2018-02,2018-Q1,221427,-0.000614198,2018-02
63922,15139,PA,Pittsburgh,Allegheny,Oakmont,9020,197115,0.005022179,0.001330942,0.084873469,0.058704795,0.034726005,2018-03,2018-Q1,197115,0,2018-03
80070,50003,IA,Des Moines,Dallas,Adel,9021,228510,0.003323776,0.007508587,0.077557141,0.066811272,0.031190533,2018-03,2018-Q1,228510,0,2018-03
74622,38059,TN,Dyersburg,Dyer,Newbern,9022,87248,0.000653737,0.002574003,0.025313183,0.038344481,0.017487362,2018-03,2018-Q1,87248,0,2018-03
85490,62441,IL,,Clark,Marshall,9023,80650,-0.002868376,0.000756927,0.052569758,0.003268003,0.008642504,2018-01,2018-Q1,80930,-0.00345978,2018-01
98616,96094,CA,,Siskiyou,Weed,9024,189010,0.003616012,0.020500721,0.116743771,0.0669761,-0.016971011,2006-07,2006-Q3,251988,-0.2499246,2005-03
69944,28431,NC,,Columbus,Chadbourn,9025,87515,-0.003450318,-0.017777977,0.044418985,0.036012274,0.004289631,2017-10,2017-Q4,89624,-0.023531643,2017-07
76522,43105,OH,Columbus,Fairfield,Baltimore,9026,197291,0.025181221,0.0553199,0.139567257,0.068539064,0.02728796,2018-03,2018-Q1,197291,0,2018-03
79897,49727,MI,,Charlevoix,East Jordan,9027,117900,-0.002554948,0.002653332,0.063474739,0.039233718,-0.012050937,2008-01,2008-Q1,134172,-0.121277167,
65106,17554,PA,Lancaster,Lancaster,Mountville,9028,192379,0.003892858,0.006724439,0.021228368,0.025504705,0.001597276,2018-03,2018-Q1,192379,0,2018-03
96275,91020,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,La Crescenta-Montrose,9029,707577,0.001096488,0.008809549,0.060556825,0.08679853,0.030025776,2018-03,2018-Q1,707577,0,2018-03
59362,04093,ME,Portland,York,Buxton,9030,226828,0.005648315,0.013462011,0.068864448,0.057546998,0.067523434,2018-03,2018-Q1,226828,0,2018-03
61236,08884,NJ,New York,Middlesex,Spotswood,9031,302057,0.006205987,0.013318259,0.106910288,0.040673084,-0.008696561,2007-03,2007-Q1,354341,-0.147552781,2004-10
61210,08848,NJ,New York,Hunterdon,Holland,9032,286731,0.013280419,0.036656881,0.074305262,0.017122882,-0.015317026,2006-05,2006-Q2,390751,-0.266205333,2003-05
88963,71225,LA,Monroe,Ouachita,Calhoun,9033,170705,4.10081E-05,0.003014243,-0.040859212,0.050852793,0.026766389,2017-08,2017-Q3,181394,-0.058926977,2015-08
73258,35005,AL,Birmingham,Jefferson,Adamsville,9034,75240,0.027097126,0.103096411,0.202531646,0.013905765,-0.023216033,2007-09,2007-Q3,97875,-0.231264368,1999-11
82945,56573,MN,Fergus Falls,Otter Tail,Perham,9035,189485,-0.000590727,0.002417631,0.033054923,0.049342742,0.03563586,2018-02,2018-Q1,189597,-0.000590727,2018-02
85882,63040,MO,St. Louis,Saint Louis,Wildwood,9036,321413,0.003844688,0.009345648,0.031535334,0.045751338,0.013327945,2018-03,2018-Q1,321413,0,2018-03
93732,81224,CO,,Gunnison,Crested Butte,9037,590158,0.002669104,0.025012288,0.166571455,0.095089219,0.025521143,2018-03,2018-Q1,590158,0,2018-03
60271,06374,CT,Worcester,Windham,Plainfield,9038,168355,-0.005781473,-0.01711747,0.02941716,0.008378569,-0.016939047,2006-05,2006-Q2,216398,-0.222012218,2004-04
62344,12033,NY,Albany,Rensselaer,Schodack,9039,212166,0.008757916,0.036675462,0.113919399,0.032860435,0.004645027,2018-03,2018-Q1,212166,0,2018-03
61016,08225,NJ,Atlantic City,Atlantic,Northfield,9040,171478,-0.005549917,-0.011152631,0.080530315,-0.01855578,-0.036055362,2006-05,2006-Q2,303250,-0.434532564,2003-03
69720,28107,NC,Charlotte,Cabarrus,Midland,9041,192017,0.011606099,0.035137656,0.046442682,0.04824363,0.001778578,2007-08,2007-Q3,198611,-0.033200578,2007-03
68619,25443,WV,Washington,Jefferson,Shepherdstown,9042,277191,0.009534805,0.009108483,0.077377829,0.02852229,0.00877474,2005-12,2005-Q4,320081,-0.133997332,2005-02
82535,55976,MN,Rochester,Olmsted,Stewartville,9043,201666,0.002296177,0.016528301,0.091083206,0.058934847,0.02525093,2018-03,2018-Q1,201666,0,2018-03
64475,16150,PA,Youngstown,Mercer,Sharpsville,9044,84076,-0.01690793,-0.041268031,-0.019956171,0.007768572,0.004728414,2014-10,2014-Q4,88428,-0.049215181,2014-02
87505,67210,KS,Wichita,Sedgwick,Wichita,9045,137885,0.005256481,0.008572703,0.042529865,0.031904956,0.001542542,2018-03,2018-Q1,137885,0,2018-03
70440,29385,SC,Spartanburg,Spartanburg,Wellford,9046,114658,0.00629273,0.015337478,0.064832787,0.073466806,0.028634112,2018-03,2018-Q1,114658,0,2018-03
65862,19333,PA,Philadelphia,Chester,Easttown,9047,506563,7.5021E-05,-0.001364205,0.010980699,0.03555244,0.008026607,2017-11,2017-Q4,507782,-0.002400636,2017-10
87463,67110,KS,Wichita,Sedgwick,Mulvane,9048,137519,0.001201276,0.001938027,0.051722292,0.023199405,0.005638601,2018-03,2018-Q1,137519,0,2018-03
72673,33548,FL,Tampa,Hillsborough,Lutz,9049,344827,0.000902716,0.008469545,0.074291002,0.086547686,0.016608592,2006-08,2006-Q3,381993,-0.097294977,2005-10
62351,12043,NY,Albany,Schoharie,Cobleskill,9050,139537,-0.000100322,0.003148836,0.025909288,0.027583156,-0.00103042,2007-04,2007-Q2,145863,-0.043369463,2005-12
74495,37820,TN,Morristown,Jefferson,New Market,9051,112727,0.011376381,0.034676775,0.130741376,0.063100385,0.01519369,2018-03,2018-Q1,112727,0,2018-03
